"1,0-HhIndex","2,0-HhIndex","3,0-HhIndex"
7,0,0
5,0,0
2,0,0
1,0,0
14,4,0
2,0,0
1,0,0
2,0,0
1,0,0
8,0,0
1,0,0
1,0,0
1,0,0
8,0,0
3,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
4,0,0
1,0,0
2,0,0
2,0,0
1,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
16,0,0
1,0,0
2,0,0
2,0,0
5,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
10,2,0
8,0,0
1,0,0
5,2,0
1,0,0
6,0,0
3,0,0
3,0,0
1,0,0
7,2,0
2,0,0
13,3,0
3,0,0
2,0,0
4,0,0
5,0,0
1,0,0
6,2,0
3,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
8,0,0
3,0,0
1,0,0
3,0,0
2,0,0
3,0,0
1,0,0
2,0,0
30,12,3
2,0,0
9,0,0
11,0,0
9,0,0
6,0,0
1,0,0
4,0,0
4,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
3,0,0
11,2,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
2,0,0
5,0,0
4,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
2,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
3,0,0
1,0,0
6,0,0
3,0,0
11,2,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
4,0,0
1,0,0
2,0,0
3,0,0
8,2,0
5,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
6,0,0
1,0,0
1,0,0
3,0,0
1,0,0
3,0,0
7,0,0
7,0,0
2,0,0
2,0,0
6,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
6,0,0
1,0,0
1,0,0
6,0,0
1,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
5,0,0
1,0,0
2,0,0
3,0,0
1,0,0
1,0,0
2,0,0
9,0,0
1,0,0
5,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
4,0,0
3,0,0
6,0,0
2,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
13,0,0
5,0,0
7,0,0
7,0,0
1,0,0
10,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
7,2,0
1,0,0
5,0,0
1,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
6,0,0
4,0,0
3,0,0
1,0,0
8,0,0
1,0,0
5,0,0
3,0,0
14,3,0
2,0,0
4,0,0
2,0,0
1,0,0
5,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
8,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
5,0,0
5,0,0
2,0,0
4,0,0
1,0,0
1,0,0
2,0,0
7,0,0
3,0,0
1,0,0
5,0,0
10,0,0
13,2,0
8,0,0
1,0,0
5,0,0
1,0,0
2,0,0
1,0,0
9,0,0
2,0,0
3,0,0
8,2,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
2,0,0
5,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
1,0,0
22,6,0
1,0,0
1,0,0
11,4,0
4,0,0
1,0,0
1,0,0
11,5,0
3,0,0
3,0,0
2,0,0
5,0,0
2,0,0
2,0,0
9,0,0
4,0,0
5,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
1,0,0
2,0,0
1,0,0
3,0,0
4,0,0
1,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
5,0,0
2,0,0
1,0,0
3,0,0
1,0,0
2,0,0
6,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
3,0,0
1,0,0
3,0,0
4,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
9,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
2,0,0
1,0,0
7,2,0
17,0,0
2,0,0
1,0,0
1,0,0
3,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
1,0,0
3,0,0
4,0,0
1,0,0
1,0,0
7,2,0
1,0,0
1,0,0
2,0,0
3,0,0
3,0,0
2,0,0
10,0,0
10,5,0
1,0,0
21,7,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
7,2,0
1,0,0
5,0,0
3,0,0
2,0,0
1,0,0
2,0,0
2,0,0
1,0,0
3,0,0
1,0,0
8,0,0
2,0,0
3,0,0
1,0,0
2,0,0
3,0,0
3,0,0
1,0,0
1,0,0
5,0,0
2,0,0
2,0,0
1,0,0
5,0,0
1,0,0
14,2,0
1,0,0
1,0,0
3,0,0
1,0,0
8,2,0
2,0,0
3,0,0
4,0,0
2,0,0
1,0,0
5,0,0
1,0,0
6,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
3,0,0
1,0,0
2,0,0
1,0,0
4,2,0
1,0,0
3,0,0
3,0,0
1,0,0
4,0,0
5,0,0
1,0,0
2,2,0
1,0,0
6,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
28,7,0
2,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
6,0,0
1,0,0
8,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
12,0,0
1,0,0
1,0,0
5,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
4,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
3,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
12,3,0
6,0,0
3,0,0
1,0,0
3,0,0
5,0,0
1,0,0
4,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
1,0,0
2,0,0
3,0,0
2,0,0
2,0,0
1,0,0
2,0,0
4,0,0
1,0,0
1,0,0
9,0,0
1,0,0
1,0,0
1,0,0
6,0,0
2,0,0
10,0,0
1,0,0
4,0,0
1,0,0
1,0,0
2,0,0
1,0,0
5,3,0
4,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
2,0,0
2,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
2,0,0
13,0,0
3,0,0
3,0,0
1,0,0
10,0,0
7,0,0
1,0,0
1,0,0
4,0,0
2,0,0
2,0,0
14,2,0
1,0,0
2,0,0
4,0,0
7,0,0
2,0,0
12,0,0
1,0,0
1,0,0
2,0,0
13,6,0
1,0,0
5,0,0
4,0,0
1,0,0
2,0,0
2,0,0
1,0,0
2,0,0
1,0,0
8,0,0
10,0,0
3,0,0
2,0,0
1,0,0
3,0,0
3,0,0
9,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
8,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,2,0
3,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
4,0,0
4,2,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
2,0,0
2,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
4,2,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
8,0,0
4,0,0
3,0,0
1,0,0
2,0,0
4,0,0
1,0,0
1,0,0
1,0,0
7,0,0
4,0,0
4,0,0
1,0,0
2,0,0
3,0,0
7,0,0
1,0,0
4,0,0
1,0,0
1,0,0
10,0,0
2,0,0
2,0,0
6,2,0
2,0,0
1,0,0
13,0,0
2,0,0
1,0,0
2,0,0
5,2,0
3,0,0
1,0,0
5,0,0
1,0,0
1,0,0
5,0,0
2,0,0
1,0,0
11,0,0
4,0,0
1,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
23,0,0
9,0,0
2,0,0
1,0,0
1,0,0
3,0,0
5,0,0
3,0,0
4,0,0
2,0,0
2,0,0
1,0,0
4,0,0
1,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
1,0,0
6,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
3,0,0
2,0,0
3,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
7,0,0
2,0,0
1,0,0
4,0,0
2,0,0
1,0,0
2,0,0
1,0,0
2,0,0
3,0,0
1,0,0
1,0,0
3,0,0
3,0,0
1,0,0
3,0,0
8,0,0
3,0,0
5,0,0
1,0,0
1,0,0
3,0,0
7,3,0
3,0,0
1,0,0
1,0,0
6,0,0
1,0,0
1,0,0
10,0,0
2,0,0
2,0,0
6,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
5,0,0
1,0,0
4,2,0
1,0,0
1,0,0
1,0,0
1,0,0
6,0,0
2,0,0
4,0,0
2,0,0
3,0,0
1,0,0
6,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
5,3,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
4,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
2,0,0
6,0,0
1,0,0
3,0,0
8,0,0
1,0,0
8,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
6,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,0,0
6,0,0
1,0,0
1,0,0
2,0,0
3,0,0
1,0,0
1,0,0
5,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
4,0,0
2,0,0
2,0,0
5,0,0
1,0,0
1,0,0
1,0,0
2,0,0
4,0,0
2,0,0
2,0,0
4,2,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
9,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
10,2,0
6,0,0
1,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
6,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
2,0,0
1,0,0
1,0,0
2,0,0
8,0,0
1,0,0
4,0,0
10,0,0
5,0,0
3,0,0
6,0,0
3,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
9,0,0
1,0,0
1,0,0
1,0,0
11,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
17,8,0
3,0,0
6,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
4,0,0
2,0,0
5,0,0
7,2,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
5,0,0
3,0,0
1,0,0
1,0,0
2,0,0
32,17,7
1,0,0
4,0,0
2,0,0
1,0,0
9,2,0
1,0,0
9,2,0
2,0,0
1,0,0
1,0,0
2,0,0
6,0,0
2,0,0
1,0,0
2,0,0
1,0,0
8,0,0
9,0,0
2,0,0
5,0,0
2,0,0
4,0,0
5,0,0
2,0,0
2,0,0
1,0,0
11,0,0
3,0,0
2,0,0
1,0,0
3,0,0
1,0,0
5,0,0
1,0,0
1,0,0
3,0,0
2,0,0
14,5,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
3,0,0
3,0,0
1,0,0
6,0,0
2,0,0
2,0,0
1,0,0
3,0,0
1,0,0
1,0,0
3,0,0
2,0,0
4,0,0
6,0,0
5,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
5,0,0
2,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
11,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
5,0,0
1,0,0
2,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
5,0,0
6,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
7,2,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
10,2,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
3,0,0
10,0,0
4,0,0
2,0,0
1,0,0
7,0,0
2,0,0
2,0,0
1,0,0
2,0,0
1,0,0
3,0,0
2,0,0
1,0,0
4,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
12,4,0
7,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
4,0,0
1,0,0
2,0,0
1,0,0
2,0,0
4,0,0
2,0,0
1,0,0
1,0,0
5,0,0
1,0,0
3,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
11,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
13,4,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
7,0,0
1,0,0
6,0,0
1,0,0
1,0,0
3,0,0
5,0,0
5,0,0
4,0,0
1,0,0
15,4,0
13,0,0
2,0,0
1,0,0
1,0,0
7,0,0
20,9,0
6,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,2,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
9,2,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
4,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,2,0
4,0,0
2,0,0
1,0,0
4,0,0
1,0,0
13,10,0
1,0,0
4,0,0
6,0,0
1,0,0
1,0,0
3,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
10,0,0
2,0,0
1,0,0
1,0,0
4,0,0
1,0,0
4,0,0
1,0,0
4,0,0
2,0,0
4,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
2,0,0
10,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
5,2,0
3,0,0
1,0,0
1,0,0
4,0,0
3,0,0
4,0,0
1,0,0
2,0,0
2,0,0
1,0,0
2,0,0
4,0,0
1,0,0
1,0,0
6,0,0
4,0,0
1,0,0
2,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
1,0,0
4,2,0
1,0,0
1,0,0
5,0,0
1,0,0
4,0,0
4,0,0
12,0,0
3,0,0
11,3,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
5,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
12,0,0
6,0,0
4,0,0
2,0,0
1,0,0
12,0,0
2,0,0
5,0,0
1,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
5,0,0
2,0,0
1,0,0
2,0,0
2,0,0
1,0,0
8,2,0
3,0,0
1,0,0
1,0,0
2,0,0
2,2,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
5,0,0
2,0,0
2,0,0
4,0,0
2,0,0
1,0,0
1,0,0
6,2,0
1,0,0
7,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
6,0,0
4,0,0
2,0,0
1,0,0
2,0,0
1,0,0
5,0,0
3,0,0
1,0,0
3,0,0
3,0,0
1,0,0
2,0,0
2,0,0
3,0,0
2,0,0
6,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
2,0,0
1,0,0
4,0,0
2,0,0
5,2,0
2,0,0
1,0,0
4,0,0
2,0,0
1,0,0
9,3,0
2,0,0
2,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
8,0,0
1,0,0
4,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
5,0,0
2,0,0
3,0,0
14,2,0
1,0,0
6,0,0
6,2,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
7,0,0
2,0,0
1,0,0
11,0,0
4,0,0
2,0,0
2,0,0
1,0,0
2,0,0
2,0,0
4,2,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
5,0,0
1,0,0
9,0,0
3,0,0
2,0,0
4,0,0
1,0,0
4,0,0
2,0,0
1,0,0
3,0,0
1,0,0
3,0,0
1,0,0
1,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
5,0,0
1,0,0
3,0,0
3,0,0
7,0,0
2,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
5,0,0
2,0,0
1,0,0
2,0,0
7,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
8,0,0
4,0,0
9,2,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
5,0,0
3,0,0
1,0,0
4,0,0
1,0,0
7,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
4,0,0
2,0,0
1,0,0
4,0,0
5,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,3,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
4,0,0
3,0,0
3,0,0
1,0,0
2,0,0
3,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
3,0,0
6,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
4,0,0
3,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
10,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
5,0,0
3,0,0
1,0,0
1,0,0
1,0,0
8,3,0
4,0,0
4,0,0
1,0,0
4,0,0
1,0,0
1,0,0
8,0,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
4,0,0
3,0,0
9,0,0
4,0,0
1,0,0
2,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
3,0,0
1,0,0
3,0,0
1,0,0
3,0,0
5,0,0
3,0,0
4,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,2,0
13,2,0
4,0,0
1,0,0
2,0,0
1,0,0
1,0,0
3,0,0
3,0,0
2,0,0
8,2,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
2,0,0
2,0,0
1,0,0
5,0,0
3,0,0
4,0,0
1,0,0
3,0,0
3,0,0
6,0,0
4,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
1,0,0
3,0,0
2,0,0
1,0,0
3,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
4,0,0
5,0,0
12,2,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
1,0,0
2,0,0
3,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
6,0,0
3,0,0
1,0,0
5,0,0
1,0,0
4,0,0
1,0,0
1,0,0
6,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
4,0,0
2,0,0
4,0,0
7,0,0
1,0,0
1,0,0
8,2,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
6,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
3,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
4,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
7,0,0
4,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,2,0
5,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
4,0,0
1,0,0
1,0,0
2,0,0
2,0,0
10,0,0
1,0,0
1,0,0
2,0,0
1,0,0
3,0,0
1,0,0
3,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
9,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
11,0,0
1,0,0
2,0,0
1,0,0
1,0,0
5,0,0
2,0,0
3,0,0
1,0,0
3,0,0
1,0,0
5,0,0
1,0,0
1,0,0
3,0,0
3,0,0
5,0,0
1,0,0
1,0,0
1,0,0
11,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
2,0,0
7,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
5,0,0
1,0,0
3,0,0
2,0,0
6,0,0
1,0,0
3,0,0
1,0,0
1,0,0
8,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
8,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
6,0,0
1,0,0
2,0,0
2,0,0
2,0,0
1,0,0
4,0,0
3,0,0
2,0,0
4,0,0
2,0,0
1,0,0
2,0,0
1,0,0
5,0,0
1,0,0
2,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
9,0,0
2,0,0
2,0,0
1,0,0
1,0,0
7,2,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
2,0,0
4,0,0
2,0,0
1,0,0
6,0,0
2,0,0
2,0,0
1,0,0
8,0,0
2,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
1,0,0
5,0,0
4,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
2,0,0
3,0,0
2,0,0
3,0,0
1,0,0
4,0,0
1,0,0
1,0,0
1,0,0
3,0,0
2,0,0
3,0,0
2,0,0
1,0,0
1,0,0
1,0,0
5,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
3,0,0
4,0,0
1,0,0
3,0,0
2,0,0
1,0,0
2,0,0
3,0,0
1,0,0
5,0,0
1,0,0
2,0,0
3,0,0
1,0,0
2,0,0
1,0,0
8,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
4,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
3,0,0
1,0,0
9,0,0
4,0,0
3,0,0
2,0,0
4,0,0
2,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
6,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
7,0,0
1,0,0
2,0,0
2,0,0
2,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
5,0,0
2,0,0
1,0,0
3,0,0
1,0,0
2,0,0
3,0,0
1,0,0
2,0,0
3,0,0
1,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
2,0,0
1,0,0
1,0,0
